# apn-autoconfig generated provider database v2
# Contains modified data derived from AOSP and GNOME MBPI.
# AOSP portion: Copyright 2006, The Android Open Source Project; Apache-2.0.
# MBPI portion: Creative Commons Public Domain Dedication and Certification (CC-PDDC).
# Changes: filtered, normalized, deduplicated, merged, prioritized and converted to TSV.
# License texts and attribution: /usr/share/licenses/apn-autoconfig-providers/
# database-version: 2026.07.18
# database-format: 2
# sources: mbpi, aosp, local overrides
# revisions: mbpi@052f1e6999f205ba88cc3557627f260b9ae0840e, aosp@73f904fbeb872f5675cb5f18cd9dfb15856425a6
# TAB-separated columns:
# mccmnc  imsi_pattern  iccid_pattern  gid1  spn  provider  apn  priority  username  password  auth  ip_type
# '-' means unspecified; x in IMSI/ICCID patterns matches one decimal digit.
20201	-	-	-	-	Cosmote (postpaid)	internet	200	-	-	-	-
20201	-	-	-	-	Cosmote Internet	internet	512	-	-	-	ipv4v6
20205	-	-	-	-	Vodafone (postpaid)	internet	200	-	-	-	-
20205	-	-	-	-	Vodafone (postpaid)	web.session	201	-	-	-	-
20205	-	-	-	-	Vf Mobile Internet	internet.vodafone.gr	517	user	pass	-	-
20209	-	-	-	-	Wind (postpaid)	gint.b-online.gr	200	web	web	-	-
20209	-	-	-	Q-Telcom	Q Internet	myq	519	-	-	-	-
20210	-	-	-	-	Wind (postpaid)	gint.b-online.gr	200	web	web	-	-
20210	-	-	-	-	Wind Internet	gint.b-online.gr	521	-	-	-	-
20402	-	-	-	-	Tele2 (postpaid)	data.tele2.nl	200	-	-	-	-
20402	-	-	4E4C	-	Tele2 Internet	internet.tele2.nl	523	-	-	pap	ipv4v6
20403	20403	-	-	-	MVNO NL	internet.mvno.mobi	525	mvno	mvno	pap	-
20404	-	-	-	-	Vodafone (postpaid)	live.vodafone.com	200	vodafone	vodafone	-	-
20404	-	-	-	-	Vodafone (postpaid)	office.vodafone.nl	201	vodafone	vodafone	-	-
20404	-	-	-	-	Vodafone	m2m.global.vodafone.nl	202	web	web	pap	-
20404	-	-	547275554B3030656E	-	Truphone	truphone.com	528	-	-	-	-
20404	-	-	-	-	Vodafone Internet	live.vodafone.com	530	vodafone	vodafone	pap	ipv4v6
20404	-	-	BAE0000000000000	-	LTE - VZW Roaming Internet	vzwinternet	532	-	-	-	ipv4v6
20404	-	-	-	C Spire	CSpire international	internet.cs4glte.com	536	Uniroam@inet.cs.com	cs3g	pap-or-chap	ipv4v6
20404	-	-	5A	-	SaskTel Internet	pda.stm.sk.ca	539	-	-	-	ipv4v6
20404	-	-	-	HOT mobile	HOT mobile Internet	net.hotm	540	-	-	-	-
20404	-	-	-	中国电信	CTNET	ctnet	542	-	-	none	ipv4
20404	2040439909	-	-	-	ice.net	ice.net	543	-	-	-	ipv4v6
20404	2040438005	-	-	-	ice.net	ice.net	545	-	-	-	ipv4v6
20404	2040438006	-	-	-	ice.net	ice.net	547	-	-	-	ipv4v6
20404	-	-	-	Jump	Jump Roam	mobiledata	547	-	-	none	-
20404	2040438007	-	-	-	ice.net	ice.net	549	-	-	-	ipv4v6
20404	2040438008	-	-	-	ice.net	ice.net	551	-	-	-	ipv4v6
20404	2040438009	-	-	-	ice.net	ice.net	553	-	-	-	ipv4v6
20404	2040439904	-	-	-	ice.net	ice.net	555	-	-	-	ipv4v6
20404	2040439905	-	-	-	ice.net	ice.net	557	-	-	-	ipv4v6
20404	2040439505	-	-	-	ice.net	ice.net	559	-	-	-	ipv4v6
20404	2040439506	-	-	-	ice.net	ice.net	561	-	-	-	ipv4v6
20407	-	-	-	-	Tata Move	move.dataxs.mobi	563	-	-	-	-
20408	-	-	-	-	KPN NL (postpaid/prepaid)	internet	100	-	-	-	-
20408	-	-	-	-	Hi (postpaid)	portalmmm.nl	200	-	-	-	-
20408	-	-	-	-	KPN Mobiel Internet	internet	565	-	-	-	ipv4v6
20408	204080950	-	-	-	MVNO NL	internet.mvno.mobi	568	mvno	mvno	pap	-
20408	-	-	-	Rabo Mobiel	Rabo Mobiel Int.	rabo	569	-	-	-	-
20408	-	-	547275554B3030656E	-	Truphone	truphone.com	570	-	-	-	-
20409	-	-	-	-	Lycamobile (prepaid)	data.lycamobile.nl	200	lmnl	plus	-	-
20409	-	-	-	Lycamobile	Lycamobile	data.lycamobile.nl	572	-	-	pap	-
20410	-	-	-	-	MEDIONmobile (prepaid)	portalmmm.nl	200	-	-	-	-
20412	-	-	-	-	Lebara (prepaid)	multimedia.lebara.nl	200	-	-	-	-
20412	-	-	-	-	Telfort (postpaid)	internet	200	telfortnl	-	-	-
20412	-	-	-	-	Telfort Mobiel Internet	internet	573	-	-	-	ipv4v6
20416	-	-	-	-	T-Mobile (postpaid/prepaid)	internet	100	-	-	-	-
20416	-	-	-	-	T-Mobile (postpaid/prepaid)	smartsites.t-mobile	101	-	-	-	-
20416	-	-	-	-	Ben (prepaid)	basic.internet.ben.data	200	-	-	-	-
20416	-	-	-	-	Simpel (postpaid)	internet.access.nl	200	-	-	-	-
20416	-	-	-	-	Ben (postpaid)	internet.ben	201	-	-	-	-
20416	-	-	-	-	T-Mobile Internet	smartsites.t-mobile	574	-	-	pap	ipv4v6
20416	-	-	-	BEN NL	Ben Internet	internet.ben	577	-	-	pap	-
20416	-	-	8F	-	Tele2 Internet	smartsites.t-mobile	578	-	-	pap	ipv4v6
20416	-	-	4E4C	-	Tele2 Internet	smartsites.t-mobile	579	-	-	pap	ipv4v6
20417	-	-	-	-	Lebara NL	internet.lebara.nl	584	-	-	-	ipv4v6
20418	-	-	7A696731	-	Ziggo mobiel internet	internet.ziggo.nl	587	-	-	-	-
20420	-	-	-	-	Orange (postpaid)	internet	200	orange	orange	-	-
20420	-	-	-	-	T-Mobile Internet	smartsites.t-mobile	588	-	-	pap	ipv4v6
20433	-	-	547275554B3030656E	-	Truphone	truphone.com	591	-	-	-	-
20465	-	-	-	-	agms	agms	593	-	-	-	-
20469	-	-	-	-	KPN Lab Internet	internet	594	-	-	-	ipv4v6
20601	-	-	-	-	Proximus (postpaid)	internet.proximus.be	200	-	-	-	-
20601	-	-	-	-	Telenet	telenetwap.be	200	-	-	-	-
